MFI_BRANCH_ID|ADDRESS1
ALLA0211340|98/1/E, GOPAL LAL THAKUR ROAD KOLKATA - 700 036  BARASAT WEST BENGAL
ALLA0211342|VILL.& P.O.DOLGOMA,VIA-MATIA, DIST. GOALPARA,ASSAM,PIN783125
ALLA0211343|VILL.:MACHKHOWA DOLOGURI, PO.:MACHKHOWA, DIST.:DHEMAJI, PIN:787058, ASSAM.
ALLA0211344|43E/1A, JHEEL ROAD, DHAKURIA, KOLKATA , WEST BENGAL
ALLA0211346|HOUSE NO. 10A/1 & 1-A/2 , PLOT - 277 , NEW SION CO-OP. H.S. SINDHI COLONY, OPP- GURUKRIPA HOTEL, SION (WEST), MUMBAI - 400022
ALLA0211348|T-4, WORLD TRADE CENTRE, 2ND FLOOR, CUFFE PARADE , COLABA, MUMBAI - 400005
ALLA0211354|VILL-SEMA, P.O. JAHANAGANJ DISTT-AZAMGARH (U.P.) PIN-276131
ALLA0211355|VILL. & P.O. PALLIA DIST. MAUNATH BHANJAN UP
ALLA0211356|VILL. VADAIYA DIST. SULTANPUR
ALLA0211357|VILL. & P.O. CHAMRAULI DISTT. UNNAO
ALLA0211358|VILL. & P.O. KORARIKALAN DIST. UNNAO,BLOCK-VICHIYA
ALLA0211359|VILL. & P.O. MAWAI KHURD BLOCK - MALL
ALLA0211361|VILL CHHOTA BIJGAWAN, PO-BEHTAGOKUL,DIST. HARDOI,UTTAR PRADESH
ALLA0211362|VILL. & P.O. UMRASI BLOCK - KOTHANWA,TEHSIL - SANDILA,DIST. HARDOI, UTTAR PRADESH
ALLA0211363|NAVIN MANDI ASTHAL, VILL & PO-PAKADIA NAUGAWAN, DISTT - PILIBHIT (UP), PIN-262001
ALLA0211364|VILL AND P.O. KOILSA DISTT. AZAMGARH (U.P.) PIN- 276142
ALLA0211365|VILL. & P.O. ANJRAULI DIST. FAIZABAD
ALLA0211366|VILLAGE & PO- MEHRU MURTIHA, DISTRICT- BAHRAICH, 271834 UTTAR PRADESH
ALLA0211367|VILLAGE- GURLA PERSAUNA, PO-HEMPUR, DISTRICT- SRAWASTI, 271840 UTTAR PRADESH
ALLA0211368|VILLAGE-BHAWANIYAPUR RAMGARHI, NANPARA DISTRICT-BAHRAICH, 271865 (U.P.)
ALLA0211369|VILLAGE & PO- RAMPUR DHOBIYA, DISTRICT- BAHRAICH, 271875 (U.P.)
ALLA0211370|PO- JAICHANDPUR KATGHARA, DISTRICT- SRAWASTI, 271835 (U.P.)
ALLA0211371|PO AND VILL. - RURA, DISTT. - KANNAUJ (U.P.)
ALLA0211372|VILL & PO ICHAPUR, KALIGAGRAM, PANCHAYAT OFFICE BUILDING, PO MADHABPUR (VIA DAIER BAZAR) DIST- NADIA, WEST BENGAL
ALLA0211373|VIL & PO THANARPARA, BLOCK KARIMPUR, DIST- NADIA, WB 741152
ALLA0211374|VPO-TAKPURA, DISTT- ETAWAH, UP
ALLA0211375|VILL & PO : HANSCHARA, BLOCK NANDIGRAM-III, PURBA MEDINIPUR, WEST BENGAL 721625,
ALLA0211376|VILL. & P.O- AGOTA BLOCK -GULAOTHI DISTT. BULANDSHAHR DISTT. BULANDSHAHR BULANDSHAHR UTTAR PRADESH
ALLA0211377|YELAKELI, TEHSIL -SELOO, , WARDHA, 442001, MAHARASHTRA
ALLA0211378|VILL-PO-NONIA HARSIDHHI DIST-E CHAMPPARAN
ALLA0211379|VILL-PAPAL, NEAR DR. PUNJAB RAO DESHMUKH SMARAK, TALUK NANDGAON (KHANDESHWAR), AMRAVATI, 444701, MAHARASHTRA
ALLA0211380|VILL & PO TEMBRUSONDA, , TALUKA-CHIKHALDARA, AMRAVATI, 444717, MAHARASHTRA
ALLA0211381|VILL. KALCHHINA BLOCK BHOJPUR DISTT. GHAZIABAD
ALLA0211382|BAZAR ROAD, WARD NO. 9, P.O. & DIST. KOKRAJHAR, ASSAM. PIN-783374
ALLA0211383|G.T.B. ROAD, P.O. & DIST. DHUBRI, ASSAM. PIN-783301
ALLA0211384|VILL & P.O SHYAMBASUR CHAK , SOUTH 24 PARAGANAS, WEST BENGAL 743351
ALLA0211385|VILL. &P.O.BAZARICHERRA, DIST. KARIMGANJ, ASSAM, PIN 788727
ALLA0211386|PO AND VILL. - NAWALI, DISTT. - JALAUN (U.P.)
ALLA0211387|PO AND VILL. - GOPALPURA JAGIR, DISTT. - JALAUN (U.P.)- 285121
ALLA0211388|VILL.&PO.:BIHPURIA, DIST.:LAKHIMPUR, PIN:784161, ASSAM.
ALLA0211389|VILL.&PO.:LAIMEKURI, DIST.:DHEMAJI, PIN:787060, ASSAM.
ALLA0211390|VILL.&PO.:PANBARI, DIST.:LAKHIMPUR, PIN:784164, ASSAM.
ALLA0211391|P.O. KACHUA-SWARUPNAGAR  ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0211392|VILL & PO RAMNA SHEIKDIGHI, DIST _MURSIDABAD, WEST BENGAL
ALLA0211393|VILL+P.O.-KAKARAHA, DISTT-KHERI, PIN-261505
ALLA0211394|VILL-KATGHAR CHAURAHA P.O. KHAJNI DISTT GORAKHPUR(U.P.) PIN-273212
ALLA0211395|VILL: OJHA KI PATTI, P.O. MANPUR, TEHSIL- BARA DIST. ALLAHABAD UTTAR PRADESH
ALLA0211396|VILL. & P.O.  BADDHUPUR DIST. GHAZIPUR,  U P
ALLA0211397|VILL. MAIZAPUR P.O. B B SINGH P.O. B B SINGH GONDA UTTAR PRADESH
ALLA0211398|VILL. & P.O. BISHUNPUR BERIYA DIST. GONDA, -271601, UTTAR PRADESH
ALLA0211399|VILL. KALAKATA (NO.4 BRIDGE),P.O. MAOMARI,DIST. COOCH BEHAR9W.B)
ALLA0211400|P.O.THAKURANICHAK, PIN-712613
ALLA0211401|VILL. & P.O. CHATAUANKA VIA - KANTABANJI,DIST. BOLANGIR,ORISSA- 767039 ORISSA
ALLA0211402|VILL. & P.O. ASTARANGA DIST. PURI - 752 109,ORISSA, ORISSA
ALLA0211403|VILL & P.O. H. KATAPALLI VIA JHARSUGUDA,DIST JHARSUGUDA,ORISSA PIN 768 201 ORISSA
ALLA0211404|VILL & P.O. SANDANA DIST. SITAPUR,UTTAR PRADESH
ALLA0211405|BLOCK - BOKO-BANGAON,P.O.- SIMILA TARABARI, DIST.- KAMRUP,ASSAM 781135
ALLA0211406|VILL.&P.O.:GAJPURIA, DIST.:DIBRUGARH, PIN:786610, ASSAM.
ALLA0211407|VILL.:NAVAKATIA, PO.: RAJGARH, DIST.:DIBRUGARH, PIN:786611, ASSAM.
ALLA0211408|ALLAHABAD BANK VILL&PO DEWAS DISTT REWA
ALLA0211409|VILL. & P.O. SAHEBGANJ
ALLA0211410|VILL & PO: SITALPUR, BLOCK-MAHISHADAL-IDIST: EAST MIDNAPORE-721632, WB
ALLA0211411|VILL.&  PO. JARIA 210422
ALLA0211412|VILL: SINGHAGHAI, PO: HARIRAJPORE, BLOCK-DASPUR-I, DIST: WEST MIDNAPORE, WB
ALLA0211413|VILL. & PO. MUNDERA 210507
ALLA0211414|VILL. & P.O. THANGAON THANA - BENIGANJ,,BLOCK - KOTHANWAN,,TEHSIL - SANDILA,HARDOI, U.P.
ALLA0211426|VILL.& P.O CHAKASKARAN BLOCK BAHUA FATEHPUR FATEHPUR FATEHPUR UTTAR PRADESH
ALLA0211427|VILL & PO-PANCHKEDI, BLOCK-KUHI,, NAGPUR, 441210, MAHARASHTRA
ALLA0211430|VILL MANPARA PO-SIDHAULI,SITAPUR,UTTAR PRADESH
ALLA0211431|ALLAHABAD BANK,VILL&PO CHORMARI DISTT SATNA
ALLA0211432|VILL-PO-AKHTA DIST-SITAMARHI
ALLA0211433|SUHELA VILL & P.O. ? SUHELA DIST ? BILASPUR (C.G.) PIN - 493195
ALLA0211434|VILL+P.O.-ATKOHNA,DISTT-LAKHIMPUR KHERI, PIN-262728
ALLA0211435|VILL-BALUA, PO-SIKKAT VIA GURU BAZAR, DIST-KATIHAR(BIHAR)
ALLA0211436|VILL. & P.O. RAMAKONA BLOCK - SAUSAR, DIST. CHHINDWARA, MADHYA PRADESH
ALLA0211437|VILL. & PO. PURAINI 210432
ALLA0211438|JYOTI NAGAR, MAKRONIA, P.O. MAKRONIA  DISTT. SAGAR, MADHYA PRADESH
ALLA0211439|ALLAHABAD BANK,VILL&PO BADWAR DISTT SATNA
ALLA0211440|VILL & P.O. SARGAON , DIST ? BILASPUR , PIN - 495224
ALLA0211441|VILL - SADASHIV, P O- BELBHARIYA , GONDA UTTAR PRADESH
ALLA0211442|VILL: SERAWAN, P.O. ATRAMPUR DIST. ALLAHABAD UTTAR PRADESH 229412
ALLA0211443|VILL. ACHALPUR CHAUDHURI, P.O. KAITHOLIA ,  BALRAMPUR, UTTAR PRADESH
ALLA0211444|VILL & P.O.- GUDHA, MAHOBA-210421
ALLA0211445|VILL. MAHEWAGHAT, P.O. SHAHPUR DIST. KAUSHAMBI  UTTAR PRADESH 251318
ALLA0211446|VILL & P.O PATHANKHALI , SOUTH 24 PARAGANAS, WEST BENGAL
ALLA0211447|VILL: BURARIHAT, PO: MECHEDA, BLOCK- TAMLUK-I, DIST: EAST MIDNAPORE-721136, WB
ALLA0211448|VILL & PO: DHAMTORE, BLOCK-DEBRA, DIST: WEST MIDNAPORE-721126, WB
ALLA0211449|VILL.TETONBARI,VIA-GARIGAON CHARIALI DIST.SONITPUR,ASSAM,PIN-784171
ALLA0211450|VILL. MILKIPAR P.O. KAPSIAWAN BLOCK - HILSA BLOCK - HILSA DIST -NALANDA
ALLA0211451|VILL. KHARIKHANA,VIA-LANKA, PIN-782446
ALLA0211452|VILL & P.O. BEERSHAHPUR,U P
ALLA0211453|VILL. MUSKIPUR,P.O. BARAGRAM,VIA - ITAHAR, DIST- S. DINAJPUR(W.B)
ALLA0211454|P.O.DIHIBAGNAN, PIN-712613
ALLA0211455|ALLAHABAD BANK,VILL&PO TIKAR DISTT REWA
ALLA0211456|VILL. AND P.O. IRDA VIA-BASTA DIST -BALASORE ORISSA BALASORE ORISSA 756080
ALLA0211457|AT./ P.O. BHALUMUNDA VIA - BANGOMUNDA,DIST. BOLANGIR,ORISSA ORISSA
ALLA0211458|VILL. & P.O. SAGAR VIA KANPUR,DIST. CUTTACK,ORISSA PIN 754 037 ORISSA
ALLA0211459|VILL. & P.O. SANKHESWARHAT VIA - TIRTOL,DIST. JAGATSINGHPUR,ORISSA PIN 754 137 ORISSA
ALLA0211460|VILL. & P.O. JAHPRA BLOCK - PURA   DIST. PURULIA
ALLA0211461|VILL-KITALI, NEAR PADMAPUR VILL PO DURGAPUR, BLOCK CHANDRAPUR, CHANDRAPUR, 442404, MAHARASHTRA
ALLA0211462|VILL & PO: BHOODAR, BLOCK KHERWARA, DISTT. UDAIPUR, PIN- 313802
ALLA0211463|ALLAHABAD BBANK, OPPOSITE THANA JASPUR, PO: MAHUA DABRA, DIST: UDHAM SINGH NAGAR, UTTARAKHAND
ALLA0211464|KHAJPURA PATNA-800 014, PATNA-800 014, PATNA BIHAR 800014
ALLA0211465|P.O.DHASANIA DIST:JAMTARA
ALLA0211466|K.P.DUTTA, COMPOUND, P.O-LALPUR, 60, CIRCULAR ROAD, DIST-RANCHI, PIN-834001
ALLA0211467|VILL.&PO-GOVINDPUR VIA- GOMOH, BLOCK-TOPCHACHI, DHANBAD, PIN 824401
ALLA0211468|VILL & P.O.- MASOODPURA, THE. PANWARI, MAHOBA-210429
ALLA0211469|VILL .-KUKRA, P.O.-BANKEYGANJ DISTT- LAKHIMPUR KHERI , (U.P.) PIN-261506
ALLA0211470|P.O.JEJUR, PIN-712405
ALLA0211471|P.O. & VILL. AGERDIH BLOCK - KASHIPUR
ALLA0211472|3/2-6, BALANAGAR MAIN ROAD,H.A.L POST, HYDERABAD,ANDHRA PRADESH
ALLA0211473|17-1-211/3/B/3, MAIN ROADM SAIDABAD POST, HYDERABAD-500659
ALLA0211474|AT/PO PAMGARH,DIST. JANJGIR-CHAMPA,PIN - 495554
ALLA0211475|OPP. V.V. MAHAL, MOSQUE ROAD,  CHITTOOR DISTRICT TIRUPATI ANDHRA PRADESH 517501
ALLA0211476|VILL-JUNGLE DUMRI NO.2 POST BHATHAT DISTT GORAKHPUR(U.P.)
ALLA0211477|GRAM PANCHAYAT BHAWAN VILL & P.O. SUPAWARA, BLOCK KUNDAM DISTT. JABALPUR, MADHYA PRADESH
ALLA0211478|VILL-PO-MANSAPUR VIA-PHULPARAS DIST-MADHUBANI
ALLA0211479|VILL.- PALTENDEEH, BLOCK-GENDAS BUZUNG,BALRAMPUR, UTTAR PRADESH
ALLA0211480|VILL.AURADEEH ,P.O. SITARAMPUR GRANT, GONDA UTTAR PRADESH
ALLA0211483|VILL & PO: KUKAI, BLOCK-KESHIARY, DIST: EAST MIDNAPORE, WB
ALLA0211484|VILL & P.O-BENAGORI, BLOCK-NIRSA, DIST-DHANBAD, JHARKHAND
ALLA0211485|93, KAMARAJAR SALAI, PUDUCHERRY - 605011
ALLA0211486|VILL-GOITHAHA, P.O. PASAI, BLOCK KHOSRAHA, DISTT. SANT KABIRNAGAR (U.P.) PIN -272152
ALLA0211487|P.O. SANGRAMPUR, BLOCK HARRAIYA DISTT BASTI (U.P.) PIN-272135
ALLA0211488|VILL. & P.O. TEEGAON TEHSIL - PANDURNA, DIST. CHHINDWARA - 480 338, MADHYA PRADESH
ALLA0211489|VILL:BANKAJALALPUR , BLOCK & P.O.MAU AIMA DIST.ALLAHABAD UTTAR PRADESH
ALLA0211490|VILL - TEORKHALI, PO MAHESGANJ, BLOCK-NABADWIP, DIST-NADIA, WEST BENGAL - 741315
ALLA0211491|VILL & PO BAHADURPUR, BLOCK KRISHNANAGAR II, DIST- NADIA, WEST BENGAL
ALLA0211492|VILL & PO: PARMANANDPUR, BLOCK-MOYNA, DIST: EAST MIDNAPORE, WB
ALLA0211493|VILL & PO: KOTEBARTH, DIST: EAST MIDNAPORE, WB
ALLA0211494|P.O.THAKURANICHAK, PIN-712613
ALLA0211495|VILL: CHAINPUR, BLOCK-PANSKURA-I, PO: DERIACHAK, DIST: EAST MIDNAPORE-721151, WB
ALLA0211496|VILL & P.O. MANKANALI DIST BANKURA, BLOCK-BANKURA-II
ALLA0211497|VILL.CHALKI P.O.NATUNGRAM ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0211498|VILL.& P.O.RUDRA BLOCK-RANIBANDH
ALLA0211499|VILL & P.O. ALIPUR BHADAR FATEHPUR FATEHPUR FATEHPUR UTTAR PRADESH
ALLA0211500|VILL+P.O.-KHARWAHIYA, DISTT-KHERI, PIN-262723
ALLA0211501|17, R.N.MUKHERJEE ROAD, KOLKATA-700 001
ALLA0211502|P.O. & VILL. BISHUNPUR TANTANWA,BLOCK-PACHPERWA,BALRAMPUR, UTTAR PRADESH
ALLA0211503|VILL.& P.O.GONDA-DEORIA VIA-RAMPUR MATHURA,DIST.SITAPUR,UTTAR PRADESH
ALLA0211504|VILL - RAIPUR MUNJAPATHA P.O. MALVIYA NAGAR DIST ALIGARH UTTAR PRADESH
ALLA0211505|VILL. & PO. CHAUSAR 210201
ALLA0211506|P.O. & VILL. DEBTAHA , BLOCK-RAMAIDEEH ,GONDA UTTAR PRADESH
ALLA0211507|P.O.SUNDMARA DIST:GODDA
ALLA0211508|P.O. & VILL AMETHI AMETHI
ALLA0211509|ALLAHABAD BANK, VILL&PO DEVGAWAN DISTT ANNUPUR
ALLA0211510|ALLAHABAD BANK, VILL&PO BADKHERA DISTT SIDHI
ALLA0211511|VILL. DAMGARHA, P.O. UTRAON, BLOCK-DHANUPUR DIST- ALLAHABAD DIST- ALLAHABAD ALLAHABAD UTTAR PRADESH 0
ALLA0211512|HEMLATA MARKET, BASHITHA CHARALI P.O. BELTOLA,  DIST. KAMRUP  ASSAM 781029
ALLA0211513|ALLAHABAD BANK,VILL&PO MARYADPUR DISTT REWA
ALLA0211514|VILL-KUTUBGANJ, P O -UJAINIKALA, BLOCK-MUJENA, GONDA UTTAR PRADESH
ALLA0211515|VILL.& P.O.JALPESH MANDIR,BLOCK-MOYNAGURI,DIST.JALPAIGURI
ALLA0211516|BARTAND, HOUSING COLONY ROAD DIST-DHANBAD  JHARKHAND 826001
ALLA0211517|K.C.K.MARKET, RANGIA STATION ROAD,P.O.RANGIA,ASSAM, PIN781365
ALLA0211518|DANDPURWA P.O.BHADPHAR, NOWAPURGHAT,DIST.SITAPUR,UTTAR PRADESH
ALLA0211519|AT./ P.O. AYODHYA BLOCK - KORAON DIST.ALLAHABAD  AYODHYA UTTAR PRADESH
ALLA0211520|VILL & PO LAKSHMIPUR
ALLA0211521|VILL & PO PRACHIN MAYAPUR, BLOCK NABADWIP DIST- NADIA, WEST BENGAL
ALLA0211522|VILL JAMTHARA P.O. - KAURIA BAZAR P.O. - KAURIA BAZAR GONDA UTTAR PRADESH
ALLA0211523|VILL+P.O. - DAKSHIN JHAPARDA, HOWRAH
ALLA0211524|P.O.HARIPUR, PIN-712701
ALLA0211525|VIIL & PO KUSHMORE, BLOCK MURARI II, DIST BIRHUM, WEST BENGAL
ALLA0211526|VILL ANGARIPARA,P.O.SHIBKRISHNAPUR,VIA KUSHMANDI ,DIST. SOUTH DINAJPUR
ALLA0211527|VILL-BANKATA BAZAAR,P.O. KAILASWA BUJURG, BLOCK- FAZILNAGAR DISTT. KUSHINAGAR PIN-277401
ALLA0211528|VILL & PO GUNJARIA BAZAR,VIA ISLAMPUR, DIST NORTH DINAJPUR, WEST BENGAL
ALLA0211529|20, SIR THYAGARAYA ROAD,T.NAGAR,PIN - 600 017
ALLA0211530|VILL-BANIPUR PO-DILARPUR,BLOCK-MANIHARI DIST-KATIHAR(BIHAR)
ALLA0211531|VILLAGE: DHAMSIA, PO: PANCHLA, DIST: HOWRAH
ALLA0211532|VILL-ZAMIRA, PO-BALUPARA,VIA-BARSOI GHAT, DIST-KATIHAR(BIHAR)
ALLA0211533|VILL & P.O MASAT BLOCK DIAMOND HARBOUR , SOUTH 24 PARAGANAS, WEST BENGAL 743375
ALLA0211534|VILL AND POST BIRPURA, BLOCK-NAGRA, DISTT-BALLIA (U.P.) PIN-202142
ALLA0211535|VILL & P.O. DALLA, BLOCK HABIBPUR VIA GAJOL, DIST MALDA, WEST BENGAL
ALLA0211536|VILL & P.O DIGHIRPAR BAZAR BLOCK FALTA, SOUTH 24 PARAGANAS, WEST BENGAL
ALLA0211537|A-62 RAJOURI GARDEN, NEW DELHI
ALLA0211538|VILL & P.O. GORABARI BLOCK KHATRA I
ALLA0211539|NO. 37, HARSHWARDHAN NAGAR DIST.-BHOPAL MADHYA PRADESH 462003
ALLA0211540|VILL. & P.O. BAMANTORE BLOCK - SALTORA
ALLA0211541|NO. 120/246, LAJPATNAGAR,KANPUR
ALLA0211542|24 - 25,NORTH CAR STREET,NAGERCOIL, DIST.- KANYAKUMARI,TAMILNADU
ALLA0211543|VILL: TRILOCHANPUR, PO: SIJGERIA, BLOCK-DEBRA, DIST: WEST MIDNAPORE-721139, WB
ALLA0211544|ALLAHABAD BANK,KAUHARI,DISTT SATNA
ALLA0211545|CLOTH MARKET, ROBERTSONPET,MACHILIPATNAM KRISHNA DISTRICT,ANDHRA PRADESH 521001
ALLA0211546|C. K. ROAD ,RANIBARI , PANBAZAR, GUWAHATI -781001
ALLA0211547|VILL: TEGHORI, PO: BARA-TEGHORI, DIST: WEST MIDNAPORE-721122, WB
ALLA0211548|CHAVAN'S BUNGLOW,OPP. WORLD TRADE CENTRE,SAYAJIGUNJ, BARODA
ALLA0211549|ALLAHABAD BANK, VILL&PO - NAUGAI BLOCK -  CHITRANGI DISTT - SINGRAULI
ALLA0211550|VILL & PO : SRIKRISHNAPUR, BLOCK NANDIGRAM-III, PURBA MEDINIPUR, WEST BENGAL - 721659
ALLA0211551|VILLAGE AND P.O. - GUJARPURHAT, DISTT. - HOWRAH, STATE - WEST BENGAL, PIN - 711 314
ALLA0211552|VILL. & P.O. SAHAPUR, BLOCK - GAOLPOKHAR - II, VIA - KISHANGANJ, DIST - N. DINAJPUR
ALLA0211553|KRISHI UPAJ MANDI SAMITI, KUSHMELI, DIST. CHHINDWARA, MADHYA PRADESH
ALLA0211554|VILL.IMALIYAGHAT P.O.RAMGARH, BLOCK AND DIST.DAMOH,MADHYA PRADESH
ALLA0211555|NO. 188, REJESH CENTRE, S.V.ROAD, ABOVE ALFA RESTAURANT, ANDHERI(W), MUMBAI-400097
ALLA0211556|VILL. SHAHPUR,P.O. DHANWA, TEHSIL - COLONELGANJ TEHSIL - COLONELGANJ GONDA UTTAR PRADESH
ALLA0211557|VILL. & P.O. CHANDAPUR TEHSIL - TARABGANJ TEHSIL - TARABGANJ GONDA UTTAR PRADESH
ALLA0211561|APPEJAY HOUSE, (GR. FLR), 3, DINSHAW VACCHHA ROAD, MUMBAI
ALLA0211562|PO.:MORIANI BEBEJIA, DIST.:LAKHIMPUR, PIN:787055, ASSAM.
ALLA0211563|VILL& P.O.MAHOI BLOCK-BHITAURA FATEHPUR FATEHPUR FATEHPUR UTTAR PRADESH
ALLA0211564|VILL.-DAUDPUR, P.O.-DAUDPUR-HATHKHOLA ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0211565|VILL AND PO: ILLASHPUR, BLOCK: BHAGWANPUR, DIST: EAST MIDNAPORE, WEST BENGAL
ALLA0211566|P.O.ROLAGRAM DIST:PAKUR
ALLA0211567|VILL. & PO. MAROLI 210128
ALLA0211568|VILL & PO SAYEDPUR,VIA SUJAPUR,BLOCK KALIACHAK-I, DIST-MALDA
ALLA0211569|VILL & P.O. SINGHARA, BLOCK ? MALKHARODA, DIST-JANJGIR-CHAMPA(CG), PIN - 495691
ALLA0211570|VILL:+PO:- PHULWAR, DISTT:- MOTIHARI, BIHAR
ALLA0211571|VILL-CHOWKIA P.O. BELTHARA ROAD DISTT-BALLIA (U.P.) PIN-221715
ALLA0211572|VILL BHURKUNDA, PO DHANPATRGANJ, BLOCK SAGARDIGHI, DIST-MURSHIDABAD, WB 742226
ALLA0211573|ALLAHABAD BANK, PILIBHIT ROAD, VILLAGE- NAUGWANTHAGGU, TEHSIL- KHATIMA, P.O.- KHATIMA, DIST.- UDDHAM SINGH NAGAR, UTTARAKHAND, PIN-262308
ALLA0211574|ALLAHABAD BANK, VILL&PO CHAUPHAL DISTT SIDHI
ALLA0211575|NETAJI GRAM PANCHAYAT, BHAWAN VILL & P O JUMAI NASKARHAT, SOUTH 24 PARAGANAS, WEST BENGAL
ALLA0211576|VILL PETARI, PO RAJHAT, BLOCK BUROWN, DIST MURSHIDABAD, WEST BENGAL
ALLA0211577|VILL+P.O.-RUDRAPUR,  BLOCK-ISANAGAR ,DISTT-KHERI, PIN-261502
ALLA0211578|VILL TATIRHAT, P.O SITARAMPUR, SOUTH 24 PARAGANAS, WEST BENGAL
ALLA0211579|VILL: MANOHARCHAK, PO: JANKA, BLOCK-KHAJURI-II, DIST:-EAST MIDNAPORE-721432, WB
ALLA0211582|P.O. PALIA BLOCK - HARPALPUR,DIST - HARDOI,UTTAR PRADESH
ALLA0211583|RAMKRISHNA COLONY PO: MAJHIPARA ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0211584|P.O. ALARA BLOCK - NARSINGHPUR DIST -CUTTACK ORISSA CUTTACK ORISSA 754032
ALLA0211585|P.O.KAIBA, PIN-712412
ALLA0211586|VILL & PO-PATHRAUR,BLOCK -MARIHAN,DIST-MIRZAPUR(U.P)
ALLA0211596|ALLAHABAD BANK - HOSPET BRANCH, HOSPET ROTARY CHARITABLE TRUST, STATION ROAD , HOSPET ? 583201 KARNATAKA
ALLA0211597|P.O. SAWAYAJPUR VILL. - SADULLIPUR,BLOCK - HARPALPUR,DIST. - HARDOI , UTTAR PRADESH
ALLA0211598|VILL-SINGHIA PO-SHIV KHUND DIST-MUNGER(BIHAR)
ALLA0211600|BLOCK-GHORAWAL; DISTT-SONBHADRA, U.P.
ALLA0211601|VILL.-BAKAULI, P.O. MUDILADIH DIST. SONBHADRA,DIST. - SONBHADRA,UTTAR PRADESH UTTAR PRADESH
ALLA0211602|VILL-GHATWARI PO-LAHELA GHATWARI DIST-MUNGER(BIHAR)
ALLA0211603|VILL-RAMPUR,PO-HARIYA BHIR BISHANPUR,BLOCK-KORHA VIA SEMAPUR MORE DIST-KATIHAR(BIHAR)
ALLA0211604|VILL & PO: KAMALPUR, SRIRAMNAGAR, BLOCK-DASPUR-II, DIST: WEST MIDNAPORE-721212, WB
ALLA0211605|VILL & P.O. BISWARAMBHA BLOCK-PURBASTHALI-II
ALLA0211607|VILL GODDOPUR, P.O. PARSA MAHESHI,TEHSIL-COLONELGANJ, DISTT-GONDA ,UTTAR PRADESH
ALLA0211608|GWALIOR GRANT PO DATAULI PO DATAULI GONDA UTTAR PRADESH
ALLA0211609|AT/PO PENDRA ROAD, NEAR GANDHI DIST. BILASPUR CHOWK, PIN - 495117
ALLA0211610|VILL & PO-KUMARIPUR, BLOCK-MANIHARI, DIST-KATIHAR(BIHAR)
ALLA0211611|PO DHAURHARAGHAT BLOCK TARABGANJ BLOCK TARABGANJ GONDA UTTAR PRADESH
ALLA0211612|PAKADI BAZAR PO. JAMTHA BAZAR PO. JAMTHA BAZAR GONDA UTTAR PRADESH
ALLA0211613|VILL. BASTIYA, P.O. KARAMDEVA, DISTT. GORAKHPUR (U.P.) PIN-211613
ALLA0211614|VILL. & P. O. SAMREDKALAN BLOCK -RAMGARH BANDH, DISTT. JAIPUR
ALLA0211615|VILL.GHUSIGHATA, P.O.KULTI LOCKGATE ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0211616|VILL. BIKRAMPUR PO.   CHOUTAR
ALLA0211617|VILL: NABAGRAM, PO: NABAGRAM SIKIPUR, DIST: HOWRAH
ALLA0211618|VILL-KESHOPUR PO-JAMALPUR DIST-MUNGER(BIHAR)
ALLA0211619|PO: P. N. PALLY NAIHATI ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0211620|VILL. SIKTHI P.O. SIKTHI VIA DINARA BLOCK RAJPUR DIST - BUXAR 802213
ALLA0211621|P.O-TILAIYA BLOCK, GOVINDPUR, DIST-DHANBAD, JHARKHAND
ALLA0211622|P.O.KAPILO DIST:GIRIDIH
ALLA0211623|VILL. MATUA P.O. MATUA,BLOCK BEHTA,DIST. SITAPUR UTTAR PRADESH
ALLA0211624|P.O-KHUDISAR,DIST-GIRIDIH
ALLA0211625|VILL. RAMPUR GADAWO P.O.  RAMPUR GADAWO
ALLA0211626|VILL:NOTA : PO:DHADANGRI BLOCK: GOPIBALLAVPUR,PASCHIM MIDNAPORE,WEST BENGAL 721517
ALLA0211627|VILL & PO-NAWADA BAZAR DIST-BANKA(BIHAR)
ALLA0211628|VILL & PO: SANKOA, BLOCK-KHARAGPUR-II, DIST: WEST MIDNAPORE, WB
ALLA0211629|VILL: DHALHARA, PO: PARSURA, BLOCK-KESHPUR, DIST: WEST MIDNAPORE, WB
ALLA0211630|VILL AND PO: JHENTLA, BLOCK: KESHPUR, DIST: WEST MIDNAPORE, WEST BENGAL
ALLA0211631|VILL. KANDELA (GULARIHA) ,P.O. BADALPUR BLOCK -TULSIPUR,BALRAMPUR, UTTAR PRADESH
ALLA0211632|VILL. & P O-LAUKHAVA, BLOCK- TULSIPUR, BALRAMPUR UTTAR PRADESH
ALLA0211633|VILL. DALANGHATA ( HANSDAHARA), P.O NARAYANPUR - GOURIPUR, SOUTH 24 PARAGANAS, WEST BENGAL
ALLA0211634|VILL & PO-MACHHREHTA,DIST. SITAPUR,UTTAR PRADESH
ALLA0211635|VILL. SULTANIPUR P.O.  SULTANIPUR, DIST. MAUNATH BHANJAN UP
ALLA0211636|VILL. UMRI P.O.TARAWA, DISTT. AZAMGARH (U.P.) PIN-276123
